"","funct_category","funct_process","funct_trait","best_model","mod1_Intercept","mod1_Rank","mod2_Intercept","mod2_Rank","mod2_Ranksq","mod3_Intercept","mod3_Rank","mod1_pval_Intercept","mod1_pval_Rank","mod2_pval_Intercept","mod2_pval_Rank","mod2_pval_Ranksq","mod3_pval_Intercept","mod3_pval_Rank","mod1_aov_pval_Rank","mod2_aov_pval_Rank","mod2_aov_pval_Ranksq","mod3_aov_pval_Rank","mod1_aov_fval_Rank","mod2_aov_fval_Rank","mod2_aov_fval_Ranksq","mod3_aov_fval_Rank","mod1_df","mod1_AIC","mod1_r2m","mod1_r2c","mod2_df","mod2_AIC","mod2_r2m","mod2_r2c","mod3_df","mod3_AIC","mod3_r2m","mod3_r2c","n","Type","Shape"
"75","Metal resistance","zinc","ZitB","mod2",1.31287332009709,-0.050441071831563,0.924744714496751,0.144692846783325,-0.0177660125478673,0.230447963567885,-0.0584269068400673,4.8060675911356e-192,8.28066897664302e-19,3.77151931496094e-52,2.0572750494837e-09,1.92609608157089e-16,2.39288178006261e-11,3.26534741607728e-25,8.28066897664314e-19,5.33893827091151e-20,1.92609608157089e-16,3.26534741607728e-25,81.7760402157248,87.6800489767644,70.1650069892763,113.953579765552,2,-1335.51426755519,0.0786477443726806,0.0776859988031323,3,-1401.43856307322,0.141584747693269,0.13979077642408,2,-1371.86501608447,0.106304584374329,0.105371708157601,35,"Quadratic","Negative"
"76","Metal resistance","arsenic","arsB","mod2",1.25284605324325,-0.043118613036027,0.958731045378928,0.101964208401467,-0.0131022118153441,0.163736827072788,-0.0473366501462681,1.0213914475187e-202,1.00692098646793e-16,5.97523982421954e-61,6.02055326815846e-06,5.14948611965048e-11,8.2944834219761e-07,1.56046236051615e-18,1.00692098646794e-16,2.24866857979163e-17,5.14948611965044e-11,1.56046236051614e-18,71.5093107823566,74.6946232588711,44.1186155135881,80.3834342302027,2,-1526.06453126602,0.068791409601264,0.0678294172558107,3,-1567.34015164169,0.109423273294016,0.107581335906827,2,-1458.47521532856,0.0766736974332547,0.075719847947132,63,"Quadratic","Negative"
"77","Metal resistance","copper","CueO","mod3",1.54755311942983,-0.032578054677898,0.695969031546213,0.41075953263711,-0.0442102112375725,0.325042146851831,-0.0306319003570663,1.14560354283716e-82,0.0120086331925559,4.68751163571007e-09,8.45282285087729e-15,9.41272115508967e-18,8.99354519608769e-13,0.000219732118755839,0.0120086331925558,0.00819956872688203,9.41272115508967e-18,0.000219732118755838,6.34228692943631,7.02901163070202,77.6602164023085,13.7966826325692,2,-256.369068698794,0.00887849850902474,0.00747860938262501,3,-328.365348810842,0.106972818416925,0.104446574621781,2,-895.640727879323,0.0191143613770145,0.0177289296840442,17,"Exponential","Negative"
"78","Metal resistance","arsenic","arsenic_resistance_gene","mod3",1.63344779553548,-0.021407159989834,0.498214032625749,0.484807214730104,-0.0442061984445113,0.428858406866,-0.0231082330348875,1.5205509013238e-73,0.0773274410623034,0.000206956706041558,7.72166868329993e-20,2.79250609765555e-22,3.53996212418904e-19,0.00137334084015399,0.0773274410623034,0.0561875709554654,2.79250609765547e-22,0.00137334084015398,3.13097366102724,3.66071967576121,102.178786891163,10.3381553847151,2,-282.935127370414,0.00520847169454419,0.00354494071075573,3,-375.728750194822,0.150588442422517,0.147742842564636,2,-907.877362719226,0.0169940933232721,0.015350270736856,12,"Exponential","Negative"
"79","Nitrogen cycling","anammox","hzo","mod3",1.61278013754285,-0.0670144640164192,1.57802081060562,-0.0489175631399209,-0.00166181738810359,0.422247114660083,-0.0594339111155006,3.531595536995e-153,9.18276404219703e-18,4.94191630571516e-70,0.153515093517124,0.587920402612836,1.07256797729945e-27,2.11215472323159e-21,9.18276404219703e-18,9.5496382714781e-18,0.587920402612836,2.11215472323159e-21,77.8299822351686,77.7501024605032,0.29388028377373,96.496706425886,2,-727.660033519937,0.101628277869211,0.100322505017276,3,-725.955134010165,0.102012413017519,0.0993981842344548,2,-1041.65776997472,0.123004603633734,0.121729901022736,17,"Exponential","Negative"
"80","Nitrogen cycling","ammonification","gdh","mod2",1.1511183237136,-0.0638294279143575,1.45182157737013,-0.214617367293273,0.0137018922155567,0.0817600012136382,-0.0777953395465269,9.40893086016322e-276,3.50294629935523e-59,1.25378687270223e-199,7.42275311470372e-39,8.9388732176609e-22,0.0130638894797748,2.61788603298581e-44,3.50294629935523e-59,5.55872135119971e-64,8.93887321766103e-22,2.61788603298574e-44,301.715356302499,330.851023574874,96.4079355385739,215.653971132335,2,-2170.956574707,0.233939492794357,0.233164127908522,3,-2261.22141504802,0.302108009541112,0.300693841374023,2,-1446.72872147411,0.179166086187926,0.178335282631436,107,"Quadratic","Negative"
"81","Nitrogen cycling","dissimilatory_n_reduction","napA","mod2",1.03868213636117,-0.0242759157720039,1.24027830000428,-0.125073997593554,0.00916346198377727,-0.00334967238049572,-0.0247016592086876,0,1.61495292308026e-19,2.75313061008705e-248,4.9586304644938e-27,2.62160095044452e-19,0.860742866608611,2.74870806091517e-15,1.61495292308026e-19,6.01946076112745e-21,2.62160095044446e-19,2.74870806091519e-15,85.1397985040827,92.2294498250676,84.1041668251495,64.4663988585549,2,-2860.86919832493,0.0786046257571453,0.0776813838991866,3,-2939.8566029002,0.150284296084209,0.148579751041249,2,-2547.9473898008,0.0606761766092684,0.0597349703734059,266,"Quadratic","Negative"
"82","Stress","oxygen_stress","perR","mod3",2.82122863117063,-0.275038519329483,3.66532342335253,-0.830595640353229,0.0625079675160933,0.92635691123631,-0.140624247587209,1.34945567777853e-126,5.58486751890635e-44,1.77598389349983e-104,2.33706338780448e-29,1.02113470514703e-15,8.05186961179205e-81,4.73500377196053e-50,5.58486751890635e-44,7.17213901971914e-49,1.02113470514702e-15,4.73500377196074e-50,239.878223361041,274.79265874914,69.117712115271,283.290654886883,2,-46.6682313723136,0.338869335776553,0.337456663417102,3,-109.539742351953,0.42410404801928,0.421637684199234,2,-755.419535967453,0.37707198012404,0.375740937346528,14,"Exponential","Negative"
"83","Stress","heat_shock","GroES","mod3",1.93195451721571,-0.154489975149113,1.70742807246394,-0.0324555239839919,-0.0120551729360156,0.682648829112092,-0.14554763219306,1.62536196646908e-182,2.70484362653407e-52,4.99846356717344e-78,0.368446742520255,0.000493194684870585,8.06141360572298e-63,1.1144215680011e-73,2.70484362653407e-52,5.64717817529267e-53,0.000493194684870584,1.1144215680011e-73,274.838215406347,279.270448814885,12.2564364987785,421.79502025481,2,-629.018083965573,0.282511738389665,0.281483818244092,3,-639.220300540965,0.294910426458619,0.292887213909002,2,-1012.3300045033,0.376671634205724,0.375778613624356,23,"Exponential","Negative"
"84","Stress","oxygen_limitation","arcA","mod2",1.61536568522518,-0.133394197772246,2.08370346180647,-0.370916975807939,0.0216547949748847,0.450237162110746,-0.144677289768523,3.07974418024537e-241,2.56492533066635e-94,1.64120614374086e-185,2.37811334740131e-50,2.56615140832092e-24,5.51291557099901e-32,2.94147364474961e-96,2.56492533066635e-94,2.98195612467507e-103,2.56615140832088e-24,2.94147364474961e-96,547.887095236743,616.707759278647,110.030376710297,562.513140466359,2,-1248.57963279958,0.386956768714059,0.386250497710274,3,-1350.52615974255,0.455995950387415,0.454741039084964,2,-1130.2171646385,0.393224727934324,0.392525678081713,38,"Quadratic","Negative"
"85","Stress","protein_stress","ctsR","mod2",1.64184092781495,-0.127409026735805,1.79735254313645,-0.205164834396551,0.00706870978734048,0.621032468569631,-0.16250735196141,0,2.7261142506334e-133,2.52379576641615e-198,1.92702788332256e-24,4.97488507042544e-05,3.48370470526783e-55,2.42653540163841e-121,2.7261142506334e-133,8.60274807189313e-135,4.97488507042543e-05,2.42653540163841e-121,829.811887103119,842.78507586458,16.6026234200352,731.877165993507,2,-1821.93792611058,0.4539919523219,0.453444850069718,3,-1836.45337337256,0.462935463112471,0.461858101955224,2,-1209.7102879951,0.423080424657305,0.422502348930509,82,"Quadratic","Negative"
"86","Stress","nitrogen_limitation","glnR","mod2",1.68343073542388,-0.125166306733971,1.53385397141414,-0.0503779247290986,-0.00679894381862478,0.690994746879222,-0.159133903121324,0,1.27002127323265e-138,2.8944049227283e-170,0.0072660168952946,4.5139814188756e-05,1.47330599107412e-81,8.34098599737537e-142,1.27002127323265e-138,3.48309598051403e-140,4.5139814188756e-05,8.34098599737537e-142,875.285039420514,889.133634466494,16.7901680406175,902.967412452368,2,-1910.80706014441,0.467246052256564,0.466712230665638,3,-1925.50751804854,0.476069405045832,0.475018390813226,2,-1461.73853437959,0.475004151327078,0.474478103382515,74,"Quadratic","Negative"
"87","Stress","various_stress","universal_stress_Family_protein_III","mod3",1.36351646179587,-0.100450901668863,1.83375780102775,-0.357009035411984,0.0237777083158373,0.172857886476588,-0.0923059592287464,8.69927287969287e-103,1.8374771420991e-27,3.198610042013e-80,1.20517768385845e-21,5.00265470191038e-13,6.28618302794017e-06,2.94618244422436e-34,1.83747714209913e-27,2.7561558153362e-30,5.00265470191038e-13,2.94618244422449e-34,135.895947848682,153.231444790995,55.5976006552575,178.3902410851,2,-548.608975183488,0.240994723170361,0.239221346355339,3,-599.240617528896,0.328435838126405,0.325290338539175,2,-738.327014008339,0.294183891821678,0.292534788765187,20,"Exponential","Negative"
"88","Stress","phosphate_limitation","phoA","mod2",1.56130742461919,-0.100406340821786,1.41987719376836,-0.029691225396371,-0.00642864685685594,0.529502403601627,-0.114236283114067,0,1.64609935143034e-130,6.35232480030756e-196,0.0575111780017629,3.8149740574176e-06,8.13155752193982e-81,9.69656632383783e-128,1.64609935143034e-130,1.80617790842146e-132,3.81497405741757e-06,9.69656632383783e-128,806.534964527611,823.180392753605,21.5969215225186,783.643539888041,2,-2269.84060962702,0.446948926112245,0.446394766719572,3,-2289.27123184774,0.458675056820401,0.457589149211215,2,-1982.96040516189,0.439843056337344,0.439281776834676,132,"Quadratic","Negative"
"89","Stress","oxygen_limitation","arcB","mod3",1.7416948823039,-0.0994150002548957,1.22394519753247,0.171854100870744,-0.0259643478586632,0.544487239457551,-0.101394615945307,1.9046281149752e-162,3.04838167255109e-26,8.63668021570135e-44,2.56521291799072e-06,3.75266228658161e-14,1.53623991135441e-39,2.71571491810617e-42,3.04838167255109e-26,7.77651934390928e-28,3.75266228658161e-14,2.71571491810613e-42,120.265145617323,128.637363004731,59.3370862325448,208.059774155911,2,-580.781512338214,0.125502994831193,0.124459442319058,3,-636.315198938917,0.18339427814728,0.181443009994704,2,-1008.08329420291,0.198898551780943,0.197942583465646,26,"Exponential","Negative"
"90","Stress","oxygen_stress","ahpC","mod2",1.50847412708291,-0.0922335816916662,1.2852598830075,0.0193735403460346,-0.0101461020034273,0.535183685204119,-0.109592993900268,0,5.47007927087223e-246,0,0.0194623312422123,6.02567456589253e-40,4.39387049048286e-142,1.06891216474668e-197,5.47007927087223e-246,3.82766041411727e-272,6.02567456589236e-40,1.06891216474662e-197,2075.30840407395,2471.20958803747,191.385863045687,1461.72258927849,2,-3384.76054971851,0.675268515624057,0.674943133375183,3,-3558.36102748649,0.727565515553117,0.727019007058741,2,-2689.36805979001,0.594263188722945,0.593856638811845,519,"Quadratic","Negative"
"91","Stress","cold_shock","cspA","mod3",1.77470467738997,-0.0882768645124792,1.32913574460753,0.140489174436242,-0.0218451762145015,0.499936217011201,-0.0742166571970553,6.2985755382909e-159,8.45234807264243e-21,3.52774242709296e-45,0.000253050617490399,1.16038361076958e-09,1.63676105479474e-31,2.36076881879355e-23,8.4523480726423e-21,1.28309416333272e-21,1.16038361076958e-09,2.36076881879352e-23,92.4039359430581,96.5734865226533,37.9106828545779,105.458093867417,2,-595.852311811525,0.101497733363093,0.100399319834197,3,-631.045793191886,0.141341468103725,0.139239488833477,2,-988.733155737208,0.114199111543614,0.113116225371907,24,"Exponential","Negative"
"92","Stress","osmotic_stress","opuE","mod3",1.7658035603283,-0.083078468674434,1.63025161767497,-0.0170836128828225,-0.00593072758842736,0.479264813122273,-0.0608367233213729,5.45053141751238e-152,4.74338467673e-20,9.94952045980818e-58,0.657601614532126,0.0789246660836483,8.09287040508409e-39,4.75761839976316e-24,4.74338467673e-20,4.25695063747751e-20,0.0789246660836483,4.75761839976316e-24,88.9857434844109,89.2317171431053,3.09525735235358,109.6077470369,2,-568.34041285057,0.105061678037617,0.10388102062078,3,-569.441600914335,0.108706042864475,0.106351237165306,2,-1200.36842226234,0.126333296828247,0.125180702233034,14,"Exponential","Negative"
"93","Stress","phosphate_limitation","pstS","mod1",1.41486880908035,-0.0798174452999451,1.41707674107561,-0.0809214112975761,0.000100360545239183,0.387163021058327,-0.0851303495182718,0,6.47926909450744e-160,4.78352750447745e-300,2.43350377222539e-13,0.917249442727785,1.16730384938973e-95,6.23782519832716e-153,6.47926909450854e-160,9.3020591155049e-160,0.917249442727785,6.2378251983268e-153,1068.47367224391,1067.41462050846,0.0108004909825494,1003.0056977146,2,-3010.04632915091,0.51705167435484,0.516567758196879,3,-3008.05716208218,0.517056906072525,0.516088113506973,2,-2817.9333387488,0.50125079546758,0.500751046765644,193,"Linear","Negative"
"94","Stress","oxygen_limitation","cydA","mod2",1.44047125541755,-0.0773041131208641,1.15289693508365,0.0672299933326767,-0.0132209492724946,0.423060484138878,-0.096054301618487,6.44979703085406e-300,7.68026947888473e-63,5.90933669887385e-115,0.000294048387051084,3.0461779790503e-15,3.80386646964975e-38,7.12196686501891e-68,7.68026947888539e-63,3.30440821732485e-66,3.04617797905027e-15,7.12196686501871e-68,323.829658261769,344.568463701622,64.2738208246872,354.874804974349,2,-1886.29961305416,0.246853435750841,0.246091141657471,3,-1946.75656586398,0.292900056875017,0.291467230242545,2,-1546.94188391925,0.264264996006928,0.263520324950255,72,"Quadratic","Negative"
"95","Stress","heat_shock","grpE","mod2",1.40375237463796,-0.0752733172357527,1.26212298841252,-0.00445862412303541,-0.00643769937388338,0.419735381726456,-0.0879683119085408,0,3.67000090441956e-174,4.86892554454385e-311,0.634891756025901,2.41036249399634e-14,4.29836069830847e-109,8.02495206682946e-161,3.6700009044204e-174,5.23141936339015e-181,2.41036249399631e-14,8.02495206682991e-161,1208.76298182962,1280.13313916882,59.9258755398933,1077.13326787011,2,-3250.64542943734,0.547753878319746,0.547300725893213,3,-3307.01451567753,0.573395453976475,0.572539677555164,2,-2823.64917534316,0.519067032728779,0.518585135967986,351,"Quadratic","Negative"
"96","Stress","oxygen_limitation","cydB","mod2",1.42169018728339,-0.074639698269693,1.28196606782949,-0.0047776385427472,-0.00635109633881325,0.406874969833684,-0.0892749942028365,0,1.40533542516953e-77,1.0811675034424e-162,0.767780682060209,1.03844391885675e-05,2.09336529675666e-45,9.52126910660091e-77,1.40533542516953e-77,9.32123949471723e-79,1.03844391885674e-05,9.52126910660091e-77,416.071688495659,423.84282543482,19.6400442032565,410.673221152995,2,-2201.0566267227,0.294236630208113,0.293529452482871,3,-2218.56425132177,0.307870977840579,0.306482554526317,2,-1829.89904011506,0.291531928758368,0.290822040911432,90,"Quadratic","Negative"
"97","Stress","glucose_limitation","bglH","mod3",1.79976405684583,-0.0742696819735782,1.8589998071525,-0.105388445286102,0.00281865002405605,0.537203601069706,-0.0609290094542169,2.45492396141993e-129,5.22429761866724e-15,1.72771530734883e-64,0.012416179687876,0.448095474467443,7.81295863081893e-39,3.59901352796682e-21,5.2242976186672e-15,5.34876497297851e-15,0.448095474467443,3.59901352796682e-21,64.4688265831643,64.4231404863661,0.576224861948774,96.2621665435918,2,-433.439007657728,0.0973160154805727,0.0958065104897374,3,-432.017848817947,0.0981864466201034,0.0951652956875074,2,-911.567246393699,0.13865391372662,0.137213535655929,15,"Exponential","Negative"
"98","Stress","phosphate_limitation","pstA","mod2",1.40669571680249,-0.0699223482149419,0.979801713192778,0.143524653589908,-0.01940427289135,0.444408434092536,-0.0883202090976045,0,4.2925607447486e-119,7.37893701007638e-233,1.7904253457632e-47,3.02949333039118e-96,3.55813172226566e-87,4.40082597398564e-121,4.2925607447486e-119,2.37388108452439e-163,3.02949333039092e-96,4.40082597398564e-121,714.052154641069,1101.93106566473,543.121679327751,729.817384599997,2,-2871.72945650758,0.417073833122084,0.416489738766495,3,-3304.59539138258,0.622641901495107,0.621884914336622,2,-2426.40052601964,0.422392662039893,0.421813897172197,371,"Quadratic","Negative"
"99","Stress","sigma_factors","sigma_38","mod2",1.40100894145851,-0.0666884924030795,1.15912921874621,0.0542513689530717,-0.0109945328505592,0.388554079195628,-0.0753925641274266,0,3.42324809671996e-97,3.89524726744847e-210,7.82284547254974e-06,1.26209311443253e-23,8.045413371002e-69,2.77551331672293e-93,3.42324809671996e-97,4.13881713458865e-105,1.26209311443251e-23,2.77551331672317e-93,549.730360451818,607.377762375371,105.655138698218,522.114621241721,2,-2704.90716490111,0.355184840007494,0.354538732632752,3,-2803.63270773333,0.416970282048922,0.415800713908599,2,-2408.01392370515,0.343470560670765,0.342812715541177,188,"Quadratic","Negative"
"100","Stress","sigma_factors","sigma_70","mod2",1.35430632367616,-0.0662210509109318,1.19260398765816,0.0146301170980666,-0.00735010618263621,0.36513609818723,-0.0740358738548987,0,7.19770140879635e-250,0,0.012397385069361,7.58574877831449e-42,1.97343852449702e-163,2.61546812213061e-221,7.19770140879716e-250,1.36456056601319e-277,7.58574877831438e-42,2.61546812213091e-221,2130.81303089338,2559.55615347423,201.808625689835,1744.67296253663,2,-4073.80616785158,0.681029198566387,0.68070958854491,3,-4256.13892857649,0.734725057682733,0.734192911359128,2,-3650.76696924266,0.636121399221812,0.635756791405401,1032,"Quadratic","Negative"
"101","Stress","glucose_limitation","bglP","mod3",1.73782598514066,-0.0605009547520463,0.833492642700261,0.358808622712704,-0.0380366778518073,0.524680097036837,-0.0606576614730644,3.06939163878858e-134,3.02116389787882e-10,2.55493857350173e-15,3.25906965200707e-17,1.42045256921224e-23,2.5527376108983e-28,1.79516933242454e-15,3.02116389787884e-10,2.51846392649732e-11,1.42045256921223e-23,1.79516933242454e-15,40.639122922122,45.7526052515341,106.442683895001,65.7686185755696,2,-580.883991834824,0.0462523485034073,0.0451142248142706,3,-679.441688866135,0.153857676857567,0.151835831402029,2,-980.923889521068,0.0727715227369011,0.0716650448404058,25,"Exponential","Negative"
"102","Stress","oxygen_stress","ahpF","mod2",1.31760130593631,-0.0585461173495685,1.14197685066855,0.0292661102843093,-0.00798292978489797,0.337245975204687,-0.0725857286000873,0,2.6703139987893e-79,6.11785410124423e-201,0.0176790969293425,5.2493454147051e-13,2.41659651845301e-55,1.22795089533748e-89,2.6703139987893e-79,1.09555629029986e-82,5.24934541470504e-13,1.22795089533748e-89,427.320903511275,449.809896885698,53.5226245738331,496.804104464682,2,-2713.44979388824,0.299806803126631,0.299105206736978,3,-2763.74208093702,0.335480644630623,0.334147606806412,2,-2434.20322019461,0.332353987375889,0.331685003395304,226,"Quadratic","Negative"
"103","Stress","heat_shock","dnaK","mod2",1.29576963546743,-0.058331266211912,1.15081281964521,0.0141471416991964,-0.00658894617373712,0.296690810599011,-0.0692579362382404,0,3.40366967009228e-73,6.62651260805397e-189,0.277140881131687,1.43859654187139e-08,1.42019909376749e-43,9.80323366046375e-82,3.40366967009228e-73,4.18727640677711e-75,1.43859654187139e-08,9.80323366046375e-82,387.821154206142,400.129844254115,32.6745812719335,443.390607909971,2,-2623.81187537444,0.279849353597364,0.279127759763293,3,-2654.05919620388,0.30270183655839,0.301303043853392,2,-2414.31971384521,0.307613082447438,0.306919307980953,141,"Quadratic","Negative"
"104","Stress","phosphate_limitation","pstB","mod2",1.29145630408306,-0.0480962841772954,1.03040631414526,0.0824287107915983,-0.0118659086335358,0.308561704992447,-0.0562107849254409,0,2.88292615186315e-124,0,1.00917764820214e-33,1.09571137524573e-77,8.15178267427906e-98,2.47950390521143e-118,2.88292615186315e-124,4.86421988665487e-160,1.09571137524573e-77,2.47950390521157e-118,755.353398617898,1070.09876000399,416.852859387502,708.05400478869,2,-3676.31995448799,0.430804992999879,0.430234657321522,3,-4023.64296572896,0.598623422365915,0.597818253704663,2,-3299.84716788782,0.415024379533864,0.414438231617565,1263,"Quadratic","Negative"
"105","Stress","phosphate_limitation","phoB","mod2",1.27344195237831,-0.0480161148621728,1.12218613824649,0.0276117922037325,-0.00687526427871866,0.275384586435879,-0.0558049231848716,0,2.15443010710612e-71,1.16906668069631e-232,0.010508800223383,1.14722778390381e-12,1.9040444756405e-49,5.63759202736635e-73,2.15443010710625e-71,2.13933240273866e-74,1.14722778390379e-12,5.63759202736667e-73,376.379135215334,395.577428403632,51.9058415019727,386.424062720623,2,-2983.06769328376,0.273853935621895,0.273126334354983,3,-3031.81976744355,0.309787783097584,0.308403204929274,2,-2708.75526659759,0.279122613602394,0.278400291571935,351,"Quadratic","Negative"
"106","Stress","nitrogen_limitation","glnA","mod2",1.28440165556612,-0.046504303619527,1.02388960490924,0.0837517217089113,-0.0118414568480398,0.305979215005417,-0.0564112843727584,0,1.97603998701179e-106,0,2.24263627941112e-29,3.27697980131671e-66,2.15561792631424e-66,5.68488768018536e-83,1.97603998701179e-106,3.56141464781857e-133,3.27697980131681e-66,5.68488768018488e-83,617.020561926898,829.111320065136,344.046228412464,451.620923083584,2,-3541.35671177109,0.382051211280385,0.38143202411734,3,-3835.81129758583,0.540586350194063,0.539664758118224,2,-2843.0488114726,0.311544153296926,0.310854317779188,799,"Quadratic","Negative"
"107","Stress","oxygen_stress","fnr","mod2",1.29394519687217,-0.0463681324051656,1.03178699450525,0.0847109687782931,-0.011916281925769,0.311627175092275,-0.0556558750977064,0,1.76195360721071e-107,0,9.14012416076388e-31,1.37398841033454e-68,1.91204972434057e-64,1.66533631878516e-76,1.76195360721071e-107,1.6520615739357e-135,1.37398841033454e-68,1.66533631878526e-76,624.850452219132,848.877754396125,358.812412199759,409.099625889767,2,-3559.8315826358,0.38503267590966,0.384416476186122,3,-3865.23693251884,0.547782262058437,0.546875105111713,2,-2771.12750289975,0.290739630913537,0.290028949180986,1130,"Quadratic","Negative"
"108","Stress","radiation_stress","obgE","mod2",1.25679025569963,-0.0402208060486716,1.0952136577881,0.040567492907094,-0.0073443908141605,0.260946161587711,-0.0449477191605541,0,2.53843107765099e-97,0,2.15362910530589e-08,5.52888951700138e-29,1.06276049527657e-85,2.26010213431917e-95,2.53843107765077e-97,2.79193090677995e-107,5.52888951700122e-29,2.26010213431917e-95,550.656496912574,623.520813746328,133.057986435837,536.812374416941,2,-3717.886428202,0.355570456076201,0.354924735090306,3,-3841.1598840599,0.431448418573247,0.430307893836182,2,-3470.19268303143,0.349757653355428,0.349106107917909,716,"Quadratic","Negative"
"109","Stress","protein_stress","clpC","mod2",1.21762319146344,-0.0343746396831514,1.10570300033008,0.0215854558835247,-0.00508728141515237,0.189083526412715,-0.0338509472040391,0,3.09472726096622e-49,6.56980072509488e-260,0.0258157547038055,3.97257634293913e-09,8.49559197538669e-37,3.03084687388237e-44,3.0947272609664e-49,1.08870399714388e-50,3.97257634293912e-09,3.03084687388245e-44,243.216638236822,251.566855051111,35.2637594248241,215.078119905885,2,-3214.85849488661,0.195950191726657,0.195144530596123,3,-3247.61721914907,0.223417802350056,0.221859964441029,2,-3122.6114291166,0.177299480038905,0.176475130820507,237,"Quadratic","Negative"
"110","Stress","osmotic_stress","proW","mod3",1.88867355970125,-0.0284494360718438,1.38214573894249,0.223081972044399,-0.0235140648068934,0.560850727139956,-0.0207806493166941,2.73467622958739e-85,0.0362963942552363,2.49645617490591e-24,2.50154330096241e-05,9.59993034851057e-07,2.1861186665253e-39,0.00168630474930196,0.0362963942552363,0.0328816457944269,9.59993034851063e-07,0.00168630474930196,4.40259209095513,4.57281817211159,24.5083003841652,9.95172944240615,2,-140.331460770652,0.00718904875291784,0.00555613600415616,3,-162.476660453828,0.0457191979260169,0.0425749448714076,2,-1021.02816132083,0.0161043799511426,0.0144861305760622,10,"Exponential","Negative"
"111","Stress","oxygen_stress","cat_bac","mod3",1.47036581788561,-0.02764943427345,1.07594804449601,0.166398164795054,-0.0176144728090081,0.314194214541952,-0.0260212011172242,2.8916521839731e-137,0.00031445748479155,2.29845728278132e-37,4.59926947485534e-07,1.75322761690205e-09,9.87364974191059e-18,5.96484150886421e-06,0.00031445748479155,0.00023053277158933,1.75322761690203e-09,5.96484150886418e-06,13.0966870531637,13.6889940217966,37.0901164584846,20.7781731480423,2,-791.709961441402,0.0161468876179806,0.0149139889809103,3,-826.099378272385,0.059896628558722,0.0575375234860965,2,-1258.05478916399,0.0253770481791842,0.0241557161593586,15,"Exponential","Negative"
"112","Stress","osmotic_stress","proV","mod2",1.17441432945955,-0.0265924042810997,0.952879596866305,0.0841749620155218,-0.0100697605724201,0.158978601808321,-0.0301319927312236,0,2.88857552705794e-20,7.69896285499368e-162,5.57681327702405e-12,3.09848523143444e-20,1.22860734299826e-19,3.61178545421625e-26,2.88857552705797e-20,7.83873145010152e-22,3.09848523143439e-20,3.6117854542163e-26,88.8405486034327,96.6468838906502,88.6933195383499,118.564718602151,2,-2721.13601216351,0.0817420262039279,0.0808219280337915,3,-2804.3593082828,0.156757084713419,0.155065524201309,2,-2759.82806387335,0.10618705447776,0.10529145032393,202,"Quadratic","Negative"
"113","Stress","osmotic_stress","proX","mod1",1.14193964689062,-0.025234155172471,1.17375074985687,-0.0410760692453516,0.00142957334501327,0.0369267800023514,-0.0272265025865701,1.49050217337764e-168,2.0487672221613e-06,3.61156483252955e-78,0.0822589189346066,0.491391485713497,0.291330009907447,1.42396665222658e-06,2.0487672221613e-06,2.06291953516838e-06,0.491391485713497,1.42396665222658e-06,22.8437799094293,22.8305431658022,0.473862764347539,23.5613059198889,2,-1399.83335349888,0.0245409384501146,0.0234666443294649,3,-1398.3086594641,0.0250503015804265,0.0229004676258078,2,-1289.67065061377,0.0252922762787175,0.0242188096226368,36,"Linear","Negative"
"114","Stress","oxygen_stress","katE","mod3",1.12023377870053,-0.0112852029678412,0.956945746784408,0.0703588129902162,-0.0074221832689143,0.112815061843441,-0.0132317784012106,0,6.51003807074385e-08,6.24380305304692e-243,5.46937288645921e-15,2.2794859436641e-20,1.62578232487886e-19,3.16299640285036e-11,6.51003807074388e-08,1.75379178720671e-08,2.27948594366408e-20,3.16299640285038e-11,29.6518775333132,32.2770137121345,89.3548066566863,45.0840006524001,2,-3338.08473648304,0.0288540099829208,0.0278809178085548,3,-3421.91712328573,0.108732666239298,0.106944767876689,2,-3438.82873025028,0.0432218312467666,0.0422631356868935,478,"Exponential","Negative"
"115","Sulphur cycling","various_sulphur","Blue_copper_protein","mod3",2.26957483358427,-0.177633980451815,2.882303147753,-0.596586520743269,0.0440609623479426,0.763409216137641,-0.105887422472578,1.12808145406085e-75,7.01900339286319e-16,1.48363175283661e-49,1.3385750477236e-10,2.2292836303015e-06,1.17390779714345e-43,8.04979818559081e-18,7.01900339286319e-16,3.41674496273451e-17,2.2292836303015e-06,8.04979818559081e-18,76.6860421975997,85.0557767610496,23.701716496357,89.0357381785364,2,-149.736740549868,0.269370572598611,0.265857931120719,3,-170.502171126495,0.344433609905647,0.338099635122126,2,-398.379987388591,0.299747561436598,0.296380963174274,11,"Exponential","Negative"
"116","Sulphur cycling","various_sulphur","thioredoxin","mod2",1.3881651271161,-0.120483014715297,1.91645908497896,-0.40000605584343,0.0257032681497133,0.218089097529109,-0.134628286260868,1.53983311310025e-119,1.01877789261268e-42,8.78546267339566e-99,6.1959053097067e-32,2.43363442223965e-18,2.34013504294975e-07,1.17980271643337e-55,1.01877789261268e-42,3.0349674773557e-48,2.43363442223965e-18,1.1798027164333e-55,229.156075539484,267.518768334172,82.6953861674149,321.914440822763,2,-651.480811279003,0.319534454710016,0.318140058100815,3,-726.331276765028,0.418308926836142,0.415920051792348,2,-709.234639603265,0.397467219495113,0.396232521174406,28,"Quadratic","Negative"
